alert_id,timestamp,latitude,longitude,alert_type,severity
343,2025-02-12 02:01:00,42.15404828609952,-87.16453933497924,Kidnapping,Critical
344,2025-01-10 01:30:00,41.509426051958464,-87.91859614106964,Fire,High
345,2025-02-23 06:14:00,41.972687472958086,-87.17343191760425,Kidnapping,High
346,2025-02-10 10:41:00,41.722784212880484,-88.01622706083249,Accident,Low
347,2025-02-17 06:51:00,41.97578482991885,-87.05645186446948,Accident,High
348,2025-02-18 13:00:00,41.972686896746104,-87.5085564074835,MissingPerson,Low
349,2025-02-01 00:17:00,41.59669016809109,-87.69325819951021,Kidnapping,Critical
350,2025-01-19 15:22:00,41.663187686496165,-87.59707996322277,Accident,Medium
351,2025-01-02 23:27:00,42.276262065974876,-87.49913586260051,Accident,High
352,2025-02-01 17:02:00,42.03435338517098,-87.4547405461226,MissingPerson,Low
353,2025-01-29 15:35:00,41.99789047100427,-87.30830996138772,Accident,Low
354,2025-02-23 20:05:00,41.86873451119854,-87.08661450654803,Accident,Critical
355,2025-02-14 09:33:00,41.670646970031555,-87.76776668094503,Accident,Medium
356,2025-01-16 13:06:00,42.0566821927237,-87.16227864541176,Fire,High
357,2025-01-27 11:27:00,41.986833492928746,-87.431303037706,Kidnapping,Medium
358,2025-02-02 10:23:00,41.74449458711903,-87.45769059677978,Fire,Critical
359,2025-01-05 03:52:00,41.78226640513078,-87.36625430340295,Kidnapping,Medium
360,2025-02-17 00:17:00,42.04560612956038,-87.97186571698383,Fire,Low
361,2025-02-14 13:39:00,41.627295637864464,-87.46404166217721,Fire,High
362,2025-02-21 09:13:00,41.89650130627937,-87.4506754488897,Fire,Critical
363,2025-02-09 05:12:00,42.16611280802416,-87.35176640260406,Accident,Medium
364,2025-01-10 17:36:00,41.8115099365985,-87.71163110085061,Kidnapping,Low
365,2025-01-20 04:52:00,41.48909319023902,-87.35846931257656,Fire,High
366,2025-01-29 20:03:00,41.48372716286276,-87.61715187167572,Fire,Low
367,2025-01-22 04:29:00,42.01061253597403,-87.41590099833319,Kidnapping,High
368,2025-01-06 05:26:00,41.72323546397875,-87.5260263159894,Fire,High
369,2025-01-01 19:56:00,41.84387706840911,-87.81233424029759,MissingPerson,High
370,2025-01-29 18:42:00,41.702369494354926,-87.20255369789433,Accident,Critical
371,2025-01-02 22:58:00,41.64376563131787,-87.56873405436907,MissingPerson,High
372,2025-01-21 01:26:00,41.694808175410046,-87.35461996273351,MissingPerson,High
373,2025-01-05 20:44:00,41.8682821563145,-87.68138104088015,Fire,Low
374,2025-02-07 08:31:00,42.22832934619423,-87.39986163375627,Kidnapping,Medium
375,2025-01-17 05:47:00,42.074866171231655,-87.97465763688996,Fire,Medium
376,2025-01-04 22:41:00,42.036251843378125,-87.32995346800446,Kidnapping,High
377,2025-01-20 01:35:00,41.58302834345112,-87.24735849337367,Accident,High
378,2025-01-11 20:52:00,42.023121435153065,-87.51644994389389,Fire,Low
379,2025-01-05 07:51:00,42.04750141706849,-87.42346798561107,Accident,Low
380,2025-02-26 03:19:00,41.74887854356295,-88.06373574173584,Fire,Critical
381,2025-01-23 23:01:00,42.089285579405164,-87.20170903466543,MissingPerson,High
382,2025-01-30 23:08:00,42.13041814155325,-87.5080704270162,MissingPerson,High
383,2025-01-26 13:53:00,41.96164960568461,-87.04326557830562,Accident,Low
384,2025-01-24 01:15:00,41.823473063468015,-87.37482414662136,MissingPerson,Low
385,2025-01-04 21:48:00,42.10291230017982,-87.32539795271855,MissingPerson,Critical
386,2025-02-11 11:44:00,41.86907459705061,-87.97667896684966,Accident,High
387,2025-01-01 02:15:00,42.211750793920245,-87.44876967024445,Fire,High
388,2025-02-06 13:07:00,41.77213539248429,-87.87251278097803,Fire,Medium
389,2025-02-23 00:17:00,41.659527087285575,-87.90253434959233,Fire,Medium
390,2025-02-21 20:01:00,41.847116275534376,-87.54149616311354,Kidnapping,Medium
391,2025-01-23 05:40:00,42.20717370852134,-87.38751577119751,MissingPerson,Medium
392,2025-02-15 17:52:00,42.21401052863878,-87.48343575200084,Kidnapping,Critical
393,2025-02-05 19:21:00,42.00225602763105,-87.92172626881731,Fire,Low
394,2025-02-18 08:30:00,41.47827125931907,-87.4424775374596,Accident,Critical
395,2025-01-24 05:10:00,41.744703740849545,-87.21622413196982,MissingPerson,High
396,2025-01-13 11:55:00,41.64229841016643,-87.12679833801934,Fire,Low
397,2025-02-06 02:49:00,41.81943468045872,-87.1021815726165,Accident,Medium
398,2025-02-10 13:55:00,41.67563725397629,-88.15085504394004,Kidnapping,Medium
399,2025-01-12 21:58:00,42.230256321677146,-87.43318790292447,Accident,Medium
400,2025-01-31 12:06:00,42.03909087176041,-87.74642885317792,Fire,Medium
401,2025-02-04 01:07:00,41.813327208770325,-87.96064245758379,MissingPerson,High
402,2025-02-24 16:14:00,41.585495860408656,-87.60616855995006,MissingPerson,High
403,2025-01-31 23:05:00,41.599636173266255,-87.31572301414978,Kidnapping,Medium
404,2025-01-15 19:41:00,41.674381322771524,-87.91347838229503,Accident,Critical
405,2025-01-29 14:55:00,41.93497414150209,-87.87280803543908,MissingPerson,Medium
406,2025-02-01 02:22:00,41.829485418366,-87.32769362690918,Accident,Critical
407,2025-01-01 13:39:00,42.10213010505708,-87.33426105638354,Fire,Medium
408,2025-01-06 02:04:00,41.98849899402478,-87.99939961000166,MissingPerson,Low
409,2025-01-03 05:08:00,41.53829995817345,-87.41930317400794,MissingPerson,High
410,2025-02-21 04:41:00,41.60574902120248,-87.75269717543907,Kidnapping,Critical
411,2025-01-30 22:00:00,41.86849957514442,-88.09489537896053,MissingPerson,Critical
412,2025-01-14 09:20:00,42.02480392478797,-88.01208210184608,MissingPerson,Medium
413,2025-01-20 03:29:00,41.709928134918414,-88.11673780078817,Fire,Medium
414,2025-02-02 03:01:00,41.59670642767046,-87.87697883502062,Kidnapping,Medium
415,2025-01-08 20:46:00,41.86112775942485,-87.83092081017124,Accident,Critical
416,2025-01-18 06:51:00,41.71255370059407,-87.48004084093978,Kidnapping,Medium
417,2025-01-03 14:16:00,42.1412767075993,-87.75968310571508,Kidnapping,Medium
418,2025-01-13 00:37:00,41.62403797665815,-87.49684008807118,Fire,High
419,2025-01-13 13:05:00,41.95388665957482,-87.44589384486983,MissingPerson,Critical
420,2025-02-15 11:13:00,41.79351626121523,-87.5388854945849,Kidnapping,Low
421,2025-01-01 00:01:00,42.26118580785559,-87.82582505693776,Accident,Critical
422,2025-01-14 14:41:00,41.66727032432159,-87.81920806337178,Kidnapping,High
423,2025-02-14 10:13:00,41.75425353355047,-87.0720179497196,Accident,Critical
424,2025-02-10 11:34:00,41.5620749926972,-87.62874689416083,Kidnapping,Medium
425,2025-02-16 19:49:00,41.73284850558251,-87.42006512065805,Kidnapping,High
426,2025-02-18 00:08:00,41.791840719170516,-87.5794796659046,Kidnapping,Critical
427,2025-02-25 11:27:00,42.2205946689574,-87.97873973023822,Fire,Medium
428,2025-02-01 00:08:00,42.031069996943366,-87.08610616547278,MissingPerson,Low
429,2025-01-21 21:57:00,41.69525440015778,-87.74158910464901,Kidnapping,High
430,2025-02-19 09:31:00,41.81974983212141,-87.68013981293764,Kidnapping,High
431,2025-01-26 00:08:00,41.686287313679266,-87.73226307714278,Accident,Low
432,2025-02-21 15:41:00,42.2441060470886,-87.70346026648535,MissingPerson,High
433,2025-01-31 09:42:00,41.63743746111903,-88.09857640847628,Fire,Medium
434,2025-02-26 15:16:00,41.5483953214038,-87.62501555572825,MissingPerson,Critical
435,2025-01-22 04:11:00,41.56483263892337,-88.0314585001832,Fire,Medium
436,2025-01-04 19:48:00,41.86767465870656,-88.06471168642584,MissingPerson,High
437,2025-02-17 05:24:00,41.99713901088579,-88.0847257328412,Fire,Medium
438,2025-01-25 17:52:00,42.22525813034581,-87.61618257422019,Accident,Low
439,2025-01-21 17:38:00,42.23944741326606,-87.89963543942369,Kidnapping,High
440,2025-01-09 10:49:00,42.21710320149363,-87.50645769000322,MissingPerson,Critical
441,2025-01-18 21:55:00,42.15010777327534,-87.70419257499417,Accident,High
442,2025-02-21 04:17:00,41.77889903517825,-87.24877108026622,MissingPerson,Critical
443,2025-02-28 16:40:00,41.650139964349364,-87.31687540187791,Fire,Critical
444,2025-02-06 00:17:00,42.30707142786283,-87.60323936698836,MissingPerson,Critical
445,2025-01-17 19:01:00,41.61061761625601,-87.69781315975877,MissingPerson,Low
446,2025-02-08 07:47:00,41.54760332952998,-87.33177218772671,Kidnapping,High
447,2025-01-16 14:56:00,41.80484414700317,-87.68135751324351,Accident,Critical
448,2025-01-22 14:38:00,42.03117596036016,-87.38535540146943,Accident,Low
449,2025-01-21 18:28:00,41.46296275636516,-87.57666401772666,Kidnapping,High
450,2025-02-13 12:42:00,42.06985138933027,-88.09377341903374,Kidnapping,Critical
451,2025-02-06 07:55:00,42.1343192741211,-87.33809303555094,MissingPerson,Low
452,2025-01-14 20:38:00,42.11153531123143,-87.91156755509755,Accident,Critical
453,2025-02-15 16:11:00,41.85306686088129,-87.36190952237976,Fire,Critical
454,2025-01-22 02:52:00,41.53995002952098,-87.9023985466412,Fire,Critical
455,2025-02-15 02:29:00,41.71537693119894,-87.81276473872373,MissingPerson,High
456,2025-01-10 07:52:00,41.96102177703764,-87.96413790533488,Kidnapping,Low
457,2025-02-22 11:38:00,41.92284137510089,-87.88910555892024,Kidnapping,Medium
458,2025-01-02 12:08:00,42.16903102057528,-87.74135951210815,Kidnapping,High
459,2025-02-14 01:43:00,41.555578186782625,-87.8967865849906,Kidnapping,Critical
460,2025-03-01 08:51:00,41.979322187177125,-88.05594439243909,MissingPerson,Critical
461,2025-01-10 20:37:00,41.546060638433914,-87.81479738017977,Fire,Critical
462,2025-02-01 19:42:00,41.96612330916445,-87.22964601990401,Accident,Low
463,2025-02-20 21:20:00,41.9047711445852,-87.2166867993223,MissingPerson,Medium
464,2025-01-18 12:20:00,41.66871100117188,-87.23610722966829,MissingPerson,Medium
465,2025-01-08 21:40:00,41.566203283496584,-87.72238167453101,Fire,Critical
466,2025-01-11 17:05:00,41.76091660158627,-87.9418750816603,Fire,Medium
467,2025-01-27 05:14:00,42.05795348837201,-87.07026949344215,Accident,Critical
468,2025-01-24 22:50:00,41.87900333378874,-88.15477221626236,Accident,High
469,2025-01-20 20:17:00,41.52961469451707,-87.7066014581588,Kidnapping,High
470,2025-02-04 09:11:00,42.093404770582,-87.50349594320804,Kidnapping,Medium
471,2025-02-22 00:13:00,42.151135183405145,-87.95434165114058,Kidnapping,Medium
472,2025-01-06 22:44:00,41.76753034833446,-87.80621433108757,Accident,Low
473,2025-02-13 18:38:00,41.960870692928836,-87.1309922971702,Accident,Critical
474,2025-01-25 20:34:00,42.19179657877195,-87.89025184124029,Kidnapping,Low
475,2025-02-17 12:14:00,41.741406169509695,-87.14471592137117,Accident,High
476,2025-02-07 10:18:00,42.205780046761426,-87.74616141805166,MissingPerson,High
477,2025-02-21 22:40:00,41.72390184816877,-88.13924007776896,Fire,Medium
478,2025-02-25 04:55:00,41.49789706082206,-87.37702736677443,Accident,Medium
479,2025-01-31 13:41:00,41.92065924203393,-87.23207141062822,MissingPerson,Critical
480,2025-02-02 09:54:00,42.25044170357646,-87.42997773833791,MissingPerson,Critical
481,2025-02-03 14:21:00,41.92588374536708,-87.71702732338342,Kidnapping,Medium
482,2025-01-27 14:47:00,42.0556306790811,-87.55159679872712,Kidnapping,Low
483,2025-02-15 23:51:00,41.59922785526851,-88.00317976326428,Kidnapping,Critical
484,2025-02-08 05:11:00,42.25212880855501,-87.59345553414104,MissingPerson,High
485,2025-01-26 00:16:00,41.974419604721184,-87.16589205254748,Fire,High
486,2025-01-26 18:23:00,41.674129334256726,-88.15633571824569,Fire,Medium
487,2025-01-23 04:56:00,41.50815988226449,-87.3651973824386,Accident,Low
488,2025-02-17 21:44:00,41.88200383271959,-87.77977883070422,Accident,Low
489,2025-01-12 21:02:00,42.22227983039097,-87.33732924703382,Kidnapping,Medium
490,2025-01-05 09:37:00,41.57867505852743,-87.53409567978703,Fire,Low
491,2025-01-09 12:43:00,41.95554638519284,-87.74782060536732,Accident,Critical
492,2025-01-31 11:37:00,41.74630861718926,-87.91119132695539,Accident,Medium
493,2025-01-08 01:27:00,41.67003849608314,-87.13937418386405,MissingPerson,Low
494,2025-02-05 07:48:00,41.87302324995018,-87.95305442022757,Kidnapping,Medium
495,2025-01-20 10:50:00,41.801769232073894,-87.69279769518776,MissingPerson,Critical
496,2025-01-28 16:48:00,41.90908703697375,-87.16095177573315,Kidnapping,Critical
497,2025-01-02 10:06:00,42.087650136551446,-87.55649844369927,Fire,High
498,2025-01-31 00:50:00,41.565751843844915,-88.01764458138234,MissingPerson,Critical
499,2025-02-28 13:50:00,41.44236412163728,-87.74839672284693,Fire,Low
500,2025-03-01 17:32:00,42.2008547139276,-87.3805296958327,MissingPerson,Critical
501,2025-01-07 05:55:00,42.031825802691266,-87.3864981070915,MissingPerson,High
502,2025-02-24 10:53:00,41.68627516295907,-87.35103761405247,MissingPerson,Medium
503,2025-01-15 06:01:00,41.91088644756775,-87.99179807921811,MissingPerson,Medium
504,2025-01-31 22:09:00,41.89479006975364,-87.59057169745323,Accident,Critical
505,2025-02-06 22:46:00,42.09467660978319,-87.28058868627691,Fire,Critical
506,2025-01-11 03:46:00,41.636653380961384,-87.45420765405264,Kidnapping,Medium
507,2025-02-07 08:33:00,42.23163755518041,-87.31838318724925,Accident,High
508,2025-03-01 06:25:00,41.942877985956116,-88.06012377183927,MissingPerson,Low
509,2025-01-07 15:43:00,42.24848348271741,-87.96852925637924,Accident,High
510,2025-01-03 09:39:00,42.179657312647805,-87.22461200332071,Fire,High
511,2025-01-19 17:26:00,42.258258376972876,-87.84787950298912,Fire,Critical
512,2025-01-07 12:35:00,42.12135063622989,-87.45629952540108,MissingPerson,Critical
513,2025-01-31 17:44:00,42.022931492833195,-87.52521081206244,Kidnapping,Critical
514,2025-01-23 08:44:00,41.95158549938807,-88.05263677911047,Kidnapping,Critical
515,2025-01-13 10:12:00,42.12643552577774,-87.50660896947082,MissingPerson,Critical
516,2025-01-25 21:41:00,42.15980898153421,-87.1893122329654,Accident,High
517,2025-01-12 07:45:00,42.215233666083385,-87.71228092211186,MissingPerson,High
518,2025-02-01 02:50:00,41.73861765828262,-87.5623420929059,MissingPerson,Critical
519,2025-01-21 06:00:00,41.97149470621459,-87.52724548219757,Accident,Critical
520,2025-01-21 22:21:00,41.78165507560256,-87.35658087794612,Accident,High
521,2025-01-02 07:16:00,42.17655733400498,-88.04644894065031,Fire,Critical
522,2025-02-23 20:06:00,42.01182859959536,-87.19840754264088,Fire,High
523,2025-01-03 03:34:00,41.666479842555866,-87.18206039477842,Fire,High
524,2025-02-17 08:56:00,42.193485378361935,-87.49431876028255,Accident,High
525,2025-02-11 05:15:00,41.65232934383429,-87.7071072952304,MissingPerson,Medium
526,2025-02-10 05:39:00,42.27204102868079,-87.88741767373132,Kidnapping,High
527,2025-02-07 15:54:00,42.12183139534031,-88.11494523117062,MissingPerson,Low
528,2025-01-07 13:30:00,41.57029258725156,-87.26116258219116,Accident,Low
529,2025-02-17 01:17:00,41.695047204709326,-87.64943456620183,Accident,Medium
530,2025-01-14 07:59:00,41.518283094062994,-87.58992093491045,Fire,High
531,2025-02-09 17:37:00,42.10941255758993,-87.33416295505882,Accident,High
532,2025-02-13 01:08:00,42.072889367970184,-87.40542403061009,MissingPerson,Critical
533,2025-01-28 18:35:00,41.813573513469876,-87.17329414584472,Accident,High
534,2025-02-07 19:34:00,41.8664372166309,-87.03851447285074,Accident,Critical
535,2025-02-25 01:21:00,41.71576038630917,-87.81005723714398,MissingPerson,Low
536,2025-01-31 14:13:00,41.70074239519308,-87.63268578374077,Kidnapping,Critical
537,2025-01-25 21:38:00,41.946459511876675,-87.62140958924594,MissingPerson,High
538,2025-02-27 09:27:00,42.1544160204149,-88.07011525879584,Accident,High
539,2025-02-25 19:46:00,42.123987547254096,-87.41125864443465,MissingPerson,High
540,2025-02-27 02:37:00,41.692300184781544,-87.2797075745496,MissingPerson,Low
541,2025-02-17 11:46:00,41.72087408138179,-87.98856524237263,Fire,High
542,2025-02-03 15:18:00,42.172725900536896,-87.79004711908554,Accident,Critical
543,2025-02-07 00:07:00,41.92136779630018,-87.09429630107502,Accident,Medium
544,2025-01-02 01:14:00,41.837044070574414,-88.14191095252512,Fire,High
545,2025-02-01 22:37:00,41.609104320218755,-87.92328402540807,Fire,Low
546,2025-02-15 23:15:00,42.14359384654614,-87.60637756075272,MissingPerson,Critical
547,2025-02-10 17:46:00,42.12920089207032,-87.35254281838893,MissingPerson,Critical
548,2025-01-02 17:57:00,41.70301739797078,-87.16783244861928,Kidnapping,Critical
549,2025-02-24 17:19:00,41.55693209373059,-87.72090471961641,MissingPerson,High
550,2025-02-04 02:47:00,41.91665313359947,-87.69008200812522,Fire,Critical
551,2025-01-11 19:37:00,42.03987035664198,-87.52808598187119,Kidnapping,High
552,2025-01-13 04:52:00,41.83497285512442,-87.47555036368988,MissingPerson,High
553,2025-02-25 13:45:00,41.616193909473765,-87.63650309312602,MissingPerson,High
554,2025-02-12 13:43:00,41.86798738842416,-87.05731629877036,MissingPerson,Low
555,2025-01-07 11:43:00,41.762543752001385,-87.25068853110207,Accident,High
556,2025-01-22 05:13:00,42.15646994020171,-88.05511106276329,Fire,Medium
557,2025-01-30 03:57:00,41.6341688271695,-87.68187643239888,Accident,High
558,2025-02-25 08:11:00,41.66783347738015,-87.78209154504219,Fire,High
559,2025-01-31 12:26:00,41.86511217841584,-88.1105070139026,MissingPerson,Critical
560,2025-02-28 13:17:00,41.981421257628824,-87.6816052425048,Fire,Low
561,2025-02-01 18:30:00,42.29330071075075,-87.79694994714052,Fire,High
562,2025-01-31 06:53:00,41.97379063010148,-87.03304130847998,MissingPerson,Critical
563,2025-01-14 12:54:00,41.69722460375023,-87.41510822905671,MissingPerson,Medium
564,2025-01-11 06:44:00,41.5747150925242,-87.33968567163679,Kidnapping,Medium
565,2025-01-15 09:18:00,41.92591172234164,-87.51151997199271,MissingPerson,Critical
566,2025-02-05 01:21:00,41.841595193670926,-87.81433489120097,Fire,High
567,2025-02-05 12:02:00,41.9467426671467,-87.29025404750084,Kidnapping,Medium
568,2025-02-11 23:26:00,41.558403001082404,-87.73029870658962,MissingPerson,Low
569,2025-02-16 04:11:00,41.61670723640116,-87.57760007951794,MissingPerson,High
570,2025-02-20 06:22:00,41.730495587754824,-87.33005502289322,Kidnapping,High
571,2025-01-28 22:04:00,41.95823583767577,-87.3981279303152,MissingPerson,Critical
572,2025-02-07 16:59:00,42.00158583144963,-87.8220656378681,Fire,Low
573,2025-01-18 15:48:00,41.95055201338599,-87.7691752110697,Kidnapping,Low
574,2025-02-09 11:47:00,41.91227335359634,-87.72582853269897,MissingPerson,Critical
575,2025-02-03 02:30:00,41.579381566296505,-87.84859357499816,Accident,Low
576,2025-01-30 07:53:00,41.936952163697164,-87.94765570929331,Fire,High
577,2025-01-17 22:10:00,41.96038340451089,-87.3500612819955,Fire,Low
578,2025-02-12 16:46:00,41.68325335043267,-87.76306418864841,Kidnapping,Medium
579,2025-02-16 08:04:00,42.11653382161949,-87.61876455134295,Accident,Critical
580,2025-01-25 14:32:00,42.00812913087488,-88.20130784684872,MissingPerson,High
581,2025-03-01 22:07:00,42.1746205027851,-87.80577279271667,Fire,High
582,2025-02-12 09:57:00,42.08070032359261,-87.7048978709541,Kidnapping,Critical
583,2025-01-19 15:23:00,41.92506678887729,-87.2799720944035,Fire,Critical
584,2025-02-07 14:05:00,42.070595969516,-87.84461384513875,Accident,High
